product_id,store_id,order_date,selling_price,customer_id,order_id
P0671,S0105,6/28/2023,1921,1111117501,1111129021
P0664,S0028,3/9/2022,1022,1111119458,1111129022
P0042,S0025,12/28/2022,353,1111112821,1111129023
P0569,S0038,1/3/2021,2865,1111113297,1111129024
P0204,S0064,8/21/2020,4512,1111111114,1111129025
P0428,S0085,6/24/2021,402,1111117851,1111129026
P0083,S0020,7/17/2023,4037,1111117357,1111129027
P0125,S0127,10/31/2022,2670,1111114943,1111129028
P0223,S0071,10/8/2023,4446,1111115974,1111129029
P0348,S0113,9/16/2020,484,1111120207,1111129030
P0406,S0028,7/7/2020,2321,1111112358,1111129031
P0458,S0083,3/8/2021,4207,1111120493,1111129032
P0333,S0001,12/15/2021,1895,1111113129,1111129033
P0678,S0024,12/16/2020,4244,1111116537,1111129034
P0167,S0072,11/23/2021,2868,1111112717,1111129035
P0141,S0023,7/1/2022,4475,1111117482,1111129036
P0649,S0138,8/16/2020,533,1111119485,1111129037
P0090,S0062,7/9/2022,4967,1111118189,1111129038
P0223,S0106,6/26/2020,1586,1111120575,1111129039
P0147,S0123,9/15/2022,1717,1111120987,1111129040
P0705,S0089,4/13/2023,452,1111121922,1111129041
P0704,S0031,8/11/2021,741,1111113280,1111129042
P0574,S0133,7/3/2020,1891,1111114164,1111129043
P0583,S0026,9/21/2023,285,1111121029,1111129044
P0642,S0088,10/31/2020,929,1111116299,1111129045
P0642,S0134,1/31/2022,4102,1111111430,1111129046
P0185,S0110,1/18/2022,1922,1111114672,1111129047
P0664,S0036,7/15/2022,4201,1111120517,1111129048
P0297,S0132,8/11/2020,4050,1111112407,1111129049
P0220,S0061,1/18/2023,782,1111111903,1111129050
P0263,S0104,9/30/2020,2965,1111117328,1111129051
P0628,S0066,7/24/2020,1698,1111112798,1111129052
P0533,S0090,2/9/2022,2059,1111116617,1111129053
P0204,S0040,11/2/2023,3175,1111113065,1111129054
P0590,S0020,7/16/2023,2263,1111116878,1111129055
P0261,S0110,8/15/2023,250,1111121654,1111129056
P0219,S0066,5/13/2020,4432,1111113307,1111129057
P0400,S0021,8/28/2021,343,1111118573,1111129058
P0325,S0097,11/24/2023,4572,1111116967,1111129059
P0341,S0061,8/30/2022,4238,1111114686,1111129060
P0649,S0104,10/6/2020,1971,1111121073,1111129061
P0400,S0018,9/4/2021,1163,1111121179,1111129062
P0664,S0032,3/8/2022,1235,1111118328,1111129063
P0144,S0131,2/25/2022,1719,1111120923,1111129064
P0377,S0088,5/22/2023,738,1111111716,1111129065
P0602,S0090,4/27/2022,4898,1111112207,1111129066
P0694,S0040,5/29/2023,3800,1111112649,1111129067
P0390,S0072,7/18/2021,4730,1111115932,1111129068
P0412,S0002,7/24/2020,3521,1111113750,1111129069
P0353,S0017,7/31/2023,849,1111115491,1111129070
P0361,S0070,11/14/2020,4718,1111111687,1111129071
P0073,S0080,8/15/2021,2752,1111122017,1111129072
P0220,S0017,7/29/2021,104,1111113765,1111129073
P0001,S0066,7/24/2020,3106,1111120619,1111129074
P0140,S0111,7/13/2020,3129,1111111136,1111129075
P0681,S0066,12/14/2023,3111,1111114682,1111129076
P0372,S0090,10/20/2023,4656,1111116791,1111129077
P0726,S0053,3/17/2023,1122,1111121447,1111129078
P0079,S0108,1/27/2023,4589,1111111379,1111129079
P0051,S0071,8/30/2023,3033,1111111875,1111129080
P0436,S0020,5/30/2023,1624,1111111161,1111129081
P0718,S0053,10/14/2020,4500,1111112762,1111129082
P0018,S0115,1/7/2021,2780,1111116897,1111129083
P0140,S0088,10/1/2021,3567,1111118879,1111129084
P0316,S0048,5/10/2022,3361,1111114064,1111129085
P0333,S0022,5/21/2020,2980,1111119638,1111129086
P0348,S0133,11/29/2022,1326,1111112332,1111129087
P0275,S0046,7/25/2020,1392,1111121980,1111129088
P0055,S0063,4/18/2020,1389,1111118320,1111129089
P0219,S0065,8/8/2022,4733,1111119947,1111129090
P0328,S0063,4/12/2022,134,1111113148,1111129091
P0090,S0082,2/9/2020,4816,1111114244,1111129092
P0506,S0096,7/26/2022,2769,1111111126,1111129093
P0117,S0104,7/7/2021,876,1111120776,1111129094
P0587,S0108,9/19/2023,104,1111120782,1111129095
P0286,S0064,6/23/2020,1135,1111119598,1111129096
P0613,S0051,6/3/2023,1771,1111115845,1111129097
P0663,S0111,8/5/2022,345,1111120952,1111129098
P0649,S0094,3/12/2021,2137,1111119357,1111129099
P0694,S0017,5/9/2021,1803,1111112121,1111129100
P0582,S0094,12/6/2021,3825,1111118262,1111129101
P0635,S0043,2/26/2020,341,1111116840,1111129102
P0345,S0023,5/31/2020,4302,1111120203,1111129103
P0477,S0096,2/7/2022,2728,1111112053,1111129104
P0458,S0120,8/7/2021,238,1111111873,1111129105
P0327,S0077,3/25/2021,2141,1111112008,1111129106
P0324,S0060,8/24/2023,4546,1111117772,1111129107
P0509,S0088,8/22/2022,1117,1111114042,1111129108
P0483,S0134,9/24/2023,3522,1111116501,1111129109
P0390,S0030,11/12/2021,4299,1111115934,1111129110
P0340,S0126,4/19/2023,1922,1111115423,1111129111
P0694,S0112,12/10/2020,3563,1111118371,1111129112
P0569,S0125,1/7/2020,4104,1111118698,1111129113
P0215,S0137,9/26/2021,3424,1111122017,1111129114
P0070,S0087,6/7/2023,2241,1111112170,1111129115
P0435,S0061,7/18/2020,901,1111112545,1111129116
P0150,S0001,11/26/2020,1293,1111119891,1111129117
P0095,S0112,12/6/2022,141,1111112505,1111129118
P0364,S0080,8/22/2022,1229,1111121248,1111129119
P0148,S0112,7/12/2022,126,1111114704,1111129120
P0506,S0037,7/11/2021,1107,1111117285,1111129121
P0275,S0024,3/23/2021,1653,1111121488,1111129122
P0325,S0042,6/2/2023,852,1111113052,1111129123
P0376,S0031,2/1/2020,4809,1111115017,1111129124
P0490,S0101,8/29/2021,739,1111116480,1111129125
P0536,S0073,6/4/2022,4061,1111112316,1111129126
P0619,S0099,6/26/2023,4640,1111117726,1111129127
P0304,S0046,1/25/2022,3818,1111118162,1111129128
P0103,S0010,7/8/2022,711,1111117503,1111129129
P0539,S0043,6/23/2020,3886,1111120933,1111129130
P0272,S0020,8/24/2021,2796,1111116435,1111129131
P0171,S0040,3/21/2023,4361,1111113592,1111129132
P0260,S0144,5/12/2020,1798,1111112736,1111129133
P0694,S0031,9/26/2023,2857,1111113348,1111129134
P0721,S0138,11/25/2022,470,1111111248,1111129135
P0340,S0097,6/27/2020,2672,1111111488,1111129136
P0219,S0144,9/4/2022,816,1111114774,1111129137
P0356,S0104,3/8/2022,4709,1111113635,1111129138
P0436,S0065,8/23/2021,1959,1111119464,1111129139
P0260,S0072,6/27/2022,1996,1111115198,1111129140
P0483,S0002,3/12/2021,4197,1111119398,1111129141
P0186,S0142,11/11/2021,560,1111120120,1111129142
P0268,S0024,6/4/2022,1417,1111112758,1111129143
P0275,S0082,10/29/2022,3392,1111112274,1111129144
P0087,S0133,2/9/2020,4052,1111112027,1111129145
P0263,S0085,1/26/2022,2772,1111113210,1111129146
P0470,S0115,12/7/2020,3522,1111111996,1111129147
P0712,S0108,2/10/2023,3139,1111114237,1111129148
P0172,S0030,7/11/2023,2138,1111111174,1111129149
P0698,S0055,8/15/2020,413,1111115174,1111129150
P0213,S0126,5/10/2022,2457,1111116604,1111129151
P0565,S0115,4/9/2023,3218,1111115544,1111129152
P0332,S0131,6/23/2022,4932,1111115242,1111129153
P0018,S0018,12/31/2022,1894,1111114421,1111129154
P0286,S0010,2/15/2022,3457,1111113296,1111129155
P0527,S0093,6/5/2022,3583,1111119131,1111129156
P0304,S0112,12/31/2021,112,1111111979,1111129157
P0517,S0085,11/14/2020,3248,1111115345,1111129158
P0317,S0085,11/6/2022,725,1111111877,1111129159
P0171,S0093,2/21/2020,2118,1111118237,1111129160
P0042,S0091,12/12/2023,4112,1111119591,1111129161
P0665,S0110,9/5/2023,1732,1111121207,1111129162
P0333,S0123,5/17/2021,2016,1111112724,1111129163
P0068,S0091,3/16/2023,686,1111115956,1111129164
P0499,S0026,3/11/2020,4837,1111121620,1111129165
P0565,S0126,11/19/2021,1373,1111115977,1111129166
P0051,S0071,4/30/2021,4728,1111117626,1111129167
P0174,S0072,5/16/2020,2815,1111113516,1111129168
P0356,S0029,12/23/2021,2128,1111113051,1111129169
P0571,S0085,12/1/2023,2686,1111118528,1111129170
P0046,S0106,7/22/2020,1724,1111115071,1111129171
P0079,S0051,12/26/2021,4367,1111118941,1111129172
P0394,S0048,2/27/2023,3745,1111117361,1111129173
P0747,S0070,5/1/2020,3877,1111120102,1111129174
P0317,S0066,12/4/2022,2244,1111118289,1111129175
P0419,S0118,8/10/2022,1404,1111119624,1111129176
P0131,S0071,11/17/2023,688,1111118992,1111129177
P0392,S0066,2/8/2021,2905,1111116300,1111129178
P0082,S0117,3/24/2023,620,1111120651,1111129179
P0600,S0031,5/9/2023,4307,1111117001,1111129180
P0548,S0122,8/11/2020,4780,1111122114,1111129181
P0660,S0010,8/6/2022,3277,1111122076,1111129182
P0506,S0058,4/10/2023,1368,1111121684,1111129183
P0108,S0071,5/9/2020,1786,1111118492,1111129184
P0261,S0039,10/8/2023,3299,1111122064,1111129185
P0304,S0001,1/24/2023,380,1111114851,1111129186
P0659,S0085,6/30/2020,3069,1111111263,1111129187
P0427,S0005,5/1/2020,4814,1111120101,1111129188
P0372,S0039,5/12/2021,361,1111120975,1111129189
P0261,S0072,3/4/2023,4675,1111118877,1111129190
P0406,S0043,1/23/2023,1706,1111120041,1111129191
P0394,S0054,3/7/2023,2176,1111111599,1111129192
P0223,S0045,6/9/2022,2983,1111115293,1111129193
P0642,S0115,2/9/2022,2829,1111116503,1111129194
P0601,S0085,1/30/2021,2117,1111113699,1111129195
P0591,S0028,7/30/2021,2226,1111113021,1111129196
P0070,S0020,5/1/2021,1364,1111117992,1111129197
P0366,S0026,12/30/2021,2496,1111119671,1111129198
P0261,S0132,9/6/2021,4838,1111112690,1111129199
P0147,S0123,8/4/2021,2910,1111113697,1111129200
P0148,S0107,1/29/2023,1598,1111121367,1111129201
P0237,S0024,10/31/2020,120,1111120500,1111129202
P0090,S0074,5/17/2023,367,1111118518,1111129203
P0317,S0131,6/22/2023,3042,1111113921,1111129204
P0514,S0126,5/10/2021,2521,1111120722,1111129205
P0657,S0051,2/17/2020,2853,1111112918,1111129206
P0275,S0135,1/28/2023,3145,1111119368,1111129207
P0099,S0135,3/2/2021,3801,1111113000,1111129208
P0078,S0088,3/4/2021,1179,1111118867,1111129209
P0704,S0027,7/25/2022,2183,1111117259,1111129210
P0509,S0008,10/7/2021,1977,1111113105,1111129211
P0639,S0031,5/12/2023,2553,1111118985,1111129212
P0169,S0062,12/31/2020,4100,1111121161,1111129213
P0664,S0038,11/17/2023,1371,1111120829,1111129214
P0456,S0112,8/9/2023,2796,1111113902,1111129215
P0318,S0062,6/25/2020,827,1111115449,1111129216
P0005,S0115,2/1/2023,4534,1111113234,1111129217
P0195,S0050,7/21/2022,197,1111112031,1111129218
P0390,S0068,1/17/2020,869,1111117839,1111129219
P0394,S0116,6/3/2023,590,1111114060,1111129220
P0461,S0067,10/10/2023,720,1111111561,1111129221
P0631,S0095,2/22/2020,381,1111120786,1111129222
P0673,S0046,10/27/2020,4981,1111116492,1111129223
P0130,S0115,10/27/2020,4762,1111116148,1111129224
P0340,S0043,2/10/2022,461,1111118184,1111129225
P0341,S0061,4/6/2023,4599,1111119878,1111129226
P0054,S0101,2/5/2022,2410,1111111184,1111129227
P0055,S0058,9/29/2023,3474,1111114513,1111129228
P0481,S0126,2/24/2021,2304,1111114599,1111129229
P0220,S0048,3/6/2021,904,1111119880,1111129230
P0637,S0102,5/9/2022,4044,1111119871,1111129231
P0015,S0014,5/31/2022,2667,1111114737,1111129232
P0705,S0053,8/19/2023,1920,1111118613,1111129233
P0500,S0018,8/26/2022,1979,1111116933,1111129234
P0481,S0056,10/10/2022,159,1111113421,1111129235
P0090,S0021,6/21/2021,3578,1111113340,1111129236
P0234,S0005,10/25/2022,952,1111112999,1111129237
P0690,S0061,1/6/2021,1999,1111121396,1111129238
P0327,S0131,3/30/2023,4323,1111120231,1111129239
P0279,S0115,5/11/2020,3724,1111114526,1111129240
P0318,S0108,5/15/2020,4680,1111118334,1111129241
P0611,S0104,9/30/2021,4022,1111120650,1111129242
P0279,S0085,8/24/2022,135,1111111384,1111129243
P0471,S0060,1/17/2020,3784,1111113485,1111129244
P0372,S0010,4/6/2021,4414,1111116861,1111129245
P0279,S0010,9/11/2022,321,1111117151,1111129246
P0551,S0053,10/16/2023,1453,1111119905,1111129247
P0304,S0117,5/12/2020,4902,1111111789,1111129248
P0602,S0123,8/29/2023,4268,1111119307,1111129249
P0223,S0078,11/11/2023,899,1111115083,1111129250
P0162,S0095,10/14/2022,2461,1111119089,1111129251
P0227,S0021,9/24/2023,1670,1111114118,1111129252
P0747,S0104,11/9/2023,1781,1111120460,1111129253
P0325,S0143,10/29/2022,480,1111119422,1111129254
P0694,S0021,7/3/2021,358,1111120332,1111129255
P0233,S0122,11/17/2022,3254,1111116124,1111129256
P0296,S0002,11/17/2022,2039,1111116861,1111129257
P0572,S0020,3/26/2021,3863,1111118619,1111129258
P0453,S0053,11/9/2021,4668,1111116415,1111129259
P0201,S0008,2/24/2023,3172,1111117325,1111129260
P0348,S0116,12/17/2020,4437,1111115479,1111129261
P0615,S0050,2/11/2020,4116,1111111153,1111129262
P0520,S0061,7/26/2021,4531,1111117350,1111129263
P0663,S0052,11/19/2021,1771,1111114902,1111129264
P0454,S0001,9/6/2020,3656,1111115512,1111129265
P0681,S0084,9/29/2023,1220,1111118771,1111129266
P0654,S0144,6/22/2022,2372,1111120439,1111129267
P0251,S0085,11/17/2022,984,1111112233,1111129268
P0663,S0137,5/3/2020,2288,1111117541,1111129269
P0390,S0078,11/23/2020,4028,1111112261,1111129270
P0649,S0104,9/15/2023,4305,1111117853,1111129271
P0242,S0061,10/20/2022,4991,1111117378,1111129272
P0241,S0144,1/20/2021,1899,1111121268,1111129273
P0405,S0083,10/17/2023,2965,1111112719,1111129274
P0705,S0141,12/30/2020,525,1111114169,1111129275
P0504,S0015,9/6/2022,211,1111114518,1111129276
P0246,S0104,12/24/2021,1272,1111111657,1111129277
P0282,S0085,5/14/2023,503,1111112325,1111129278
P0664,S0009,3/9/2022,4457,1111120496,1111129279
P0655,S0023,3/29/2021,192,1111117317,1111129280
P0533,S0031,8/27/2020,1696,1111118893,1111129281
P0659,S0020,5/24/2020,4785,1111116206,1111129282
P0569,S0050,11/7/2023,1251,1111113699,1111129283
P0059,S0042,2/5/2023,2249,1111120420,1111129284
P0730,S0061,2/8/2021,4595,1111120830,1111129285
P0268,S0108,10/30/2021,1031,1111115350,1111129286
P0412,S0010,1/28/2022,4425,1111117614,1111129287
P0351,S0055,11/21/2020,1328,1111111415,1111129288
P0517,S0110,8/4/2020,2382,1111121212,1111129289
P0113,S0123,8/27/2020,2526,1111118872,1111129290
P0125,S0091,12/24/2021,2025,1111119033,1111129291
P0212,S0073,5/26/2023,3033,1111115096,1111129292
P0051,S0126,7/10/2023,680,1111116855,1111129293
P0390,S0022,12/24/2021,1303,1111113217,1111129294
P0157,S0028,12/12/2021,196,1111111945,1111129295
P0551,S0136,6/14/2023,4558,1111116287,1111129296
P0046,S0083,7/27/2020,325,1111117687,1111129297
P0353,S0102,4/28/2022,3612,1111112908,1111129298
P0737,S0094,12/16/2021,2516,1111120480,1111129299
P0651,S0138,12/8/2023,1033,1111114577,1111129300
P0581,S0065,12/1/2023,2425,1111120646,1111129301
P0356,S0138,2/14/2023,4244,1111118085,1111129302
P0324,S0045,11/28/2021,1145,1111116883,1111129303
P0042,S0110,1/29/2021,3059,1111117172,1111129304
P0649,S0115,6/27/2021,1325,1111113233,1111129305
P0459,S0062,11/19/2020,1964,1111117111,1111129306
P0195,S0088,3/24/2023,536,1111111114,1111129307
P0061,S0005,1/15/2021,1179,1111115269,1111129308
P0548,S0026,12/29/2022,2487,1111116501,1111129309
P0068,S0056,8/23/2023,1436,1111116661,1111129310
P0673,S0142,9/2/2021,3499,1111119576,1111129311
P0129,S0107,3/8/2021,3643,1111114548,1111129312
P0660,S0078,5/1/2020,3517,1111120787,1111129313
P0663,S0141,5/17/2022,321,1111114921,1111129314
P0275,S0077,5/4/2020,573,1111112896,1111129315
P0164,S0051,12/6/2023,4257,1111113080,1111129316
P0129,S0118,3/25/2023,899,1111115753,1111129317
P0388,S0051,10/9/2021,203,1111117325,1111129318
P0504,S0049,3/13/2020,1590,1111119590,1111129319
P0297,S0112,3/31/2023,4583,1111112787,1111129320
P0651,S0103,2/2/2021,707,1111118813,1111129321
P0372,S0098,9/27/2022,2570,1111118433,1111129322
P0225,S0026,1/27/2022,4425,1111117639,1111129323
P0348,S0097,8/22/2023,338,1111121894,1111129324
P0171,S0120,8/21/2022,647,1111120108,1111129325
P0513,S0095,10/2/2020,1777,1111122054,1111129326
P0362,S0139,10/28/2020,2301,1111117720,1111129327
P0100,S0081,12/4/2021,4603,1111111452,1111129328
P0690,S0020,12/15/2021,4511,1111121910,1111129329
P0506,S0126,10/1/2021,1895,1111115171,1111129330
P0642,S0116,5/4/2022,4505,1111115435,1111129331
P0428,S0028,4/14/2020,4465,1111114036,1111129332
P0114,S0053,7/26/2022,831,1111114946,1111129333
P0506,S0070,12/26/2023,849,1111116964,1111129334
P0436,S0005,8/25/2021,548,1111114151,1111129335
P0583,S0085,2/3/2021,3572,1111115695,1111129336
P0483,S0131,8/9/2023,3663,1111117709,1111129337
P0063,S0115,5/4/2021,2728,1111114466,1111129338
P0364,S0003,11/12/2022,4667,1111116087,1111129339
P0660,S0117,12/16/2020,4131,1111111492,1111129340
P0046,S0131,6/17/2023,3924,1111114815,1111129341
P0642,S0067,4/27/2021,1518,1111112330,1111129342
P0394,S0030,12/21/2023,666,1111115459,1111129343
P0514,S0049,12/4/2022,1204,1111114470,1111129344
P0147,S0083,7/13/2021,395,1111114812,1111129345
P0312,S0062,9/11/2022,2761,1111114900,1111129346
P0499,S0137,9/13/2023,4069,1111120166,1111129347
P0113,S0104,6/23/2021,2276,1111118443,1111129348
P0565,S0072,7/8/2021,929,1111118085,1111129349
P0175,S0035,12/18/2023,2580,1111118109,1111129350
P0557,S0065,10/26/2021,3395,1111115362,1111129351
P0325,S0110,11/30/2023,380,1111114549,1111129352
P0114,S0059,10/16/2020,2979,1111121066,1111129353
P0234,S0038,9/24/2023,4607,1111113461,1111129354
P0109,S0101,12/11/2021,4201,1111112691,1111129355
P0125,S0130,1/10/2020,2109,1111114886,1111129356
P0195,S0108,8/24/2020,3320,1111121077,1111129357
P0296,S0038,2/14/2020,1569,1111112020,1111129358
P0599,S0097,12/19/2022,966,1111121920,1111129359
P0077,S0031,8/9/2023,458,1111121337,1111129360
P0223,S0091,8/16/2022,188,1111122098,1111129361
P0514,S0091,10/3/2022,801,1111120468,1111129362
P0325,S0114,2/8/2021,2404,1111118139,1111129363
P0514,S0072,9/10/2023,1471,1111118013,1111129364
P0078,S0035,11/29/2021,4231,1111117231,1111129365
P0261,S0006,9/6/2023,423,1111113439,1111129366
P0348,S0072,11/19/2023,1400,1111120371,1111129367
P0063,S0056,11/26/2022,1870,1111117842,1111129368
P0525,S0144,1/25/2023,4338,1111116824,1111129369
P0051,S0113,9/25/2023,3979,1111113702,1111129370
P0263,S0001,10/29/2022,4774,1111111851,1111129371
P0458,S0040,3/24/2020,3624,1111112620,1111129372
P0341,S0115,4/15/2023,1775,1111116832,1111129373
P0185,S0072,12/1/2021,828,1111121706,1111129374
P0470,S0024,10/10/2023,4821,1111119098,1111129375
P0582,S0020,3/24/2023,4809,1111118898,1111129376
P0162,S0097,1/1/2021,147,1111116446,1111129377
P0167,S0015,9/20/2021,4199,1111113556,1111129378
P0737,S0066,4/26/2023,3015,1111118073,1111129379
P0297,S0087,6/11/2022,3546,1111119404,1111129380
P0174,S0142,5/4/2021,1241,1111116678,1111129381
P0293,S0020,4/11/2023,2136,1111121166,1111129382
P0470,S0058,10/1/2021,4714,1111121786,1111129383
P0428,S0093,5/2/2023,1794,1111113646,1111129384
P0261,S0066,2/8/2022,4799,1111116213,1111129385
P0336,S0008,1/1/2020,3133,1111121243,1111129386
P0336,S0042,3/7/2021,4968,1111116192,1111129387
P0137,S0108,1/2/2023,2378,1111120770,1111129388
P0055,S0064,12/28/2023,4398,1111112708,1111129389
P0438,S0009,3/4/2020,753,1111113417,1111129390
P0533,S0065,5/8/2020,2170,1111122156,1111129391
P0271,S0115,2/20/2020,952,1111117226,1111129392
P0116,S0014,9/17/2023,4201,1111117470,1111129393
P0296,S0132,12/30/2022,4450,1111120040,1111129394
P0654,S0069,2/6/2020,1598,1111120994,1111129395
P0565,S0113,3/2/2021,3222,1111114480,1111129396
P0694,S0106,9/19/2022,647,1111116799,1111129397
P0397,S0038,5/4/2022,3793,1111116021,1111129398
P0451,S0125,10/8/2022,1342,1111116928,1111129399
P0448,S0144,9/7/2022,659,1111115005,1111129400
P0458,S0037,9/20/2023,235,1111114116,1111129401
P0286,S0011,7/27/2023,3859,1111117180,1111129402
P0415,S0115,7/19/2021,209,1111112671,1111129403
P0296,S0062,9/4/2020,1340,1111119643,1111129404
P0212,S0038,2/2/2022,4891,1111113270,1111129405
P0663,S0104,10/29/2023,2592,1111121355,1111129406
P0735,S0120,9/14/2022,4598,1111118757,1111129407
P0421,S0050,2/8/2020,425,1111118364,1111129408
P0451,S0126,2/1/2023,1395,1111113744,1111129409
P0140,S0002,1/14/2022,4904,1111113300,1111129410
P0340,S0062,12/28/2021,3150,1111121829,1111129411
P0427,S0072,1/13/2020,717,1111116842,1111129412
P0682,S0069,7/14/2021,3789,1111117064,1111129413
P0475,S0056,6/27/2020,3490,1111120462,1111129414
P0130,S0113,7/28/2021,1582,1111117263,1111129415
P0663,S0013,9/16/2021,4330,1111113709,1111129416
P0348,S0017,9/15/2020,4138,1111115030,1111129417
P0185,S0082,3/19/2021,4858,1111114188,1111129418
P0705,S0125,10/31/2022,2106,1111116000,1111129419
P0485,S0108,8/27/2022,4852,1111118043,1111129420
P0394,S0061,10/29/2020,4919,1111120820,1111129421
P0417,S0024,9/11/2020,1048,1111113952,1111129422
P0701,S0020,7/9/2020,2159,1111118659,1111129423
P0390,S0048,4/6/2020,815,1111120570,1111129424
P0611,S0105,12/23/2020,2007,1111114400,1111129425
P0435,S0019,10/15/2023,3775,1111116597,1111129426
P0183,S0001,7/4/2021,1859,1111112670,1111129427
P0260,S0018,2/3/2023,836,1111117524,1111129428
P0663,S0021,7/10/2020,1911,1111120935,1111129429
P0587,S0052,5/19/2023,1928,1111113118,1111129430
P0374,S0084,6/7/2021,1959,1111118994,1111129431
P0428,S0107,11/7/2022,2452,1111111451,1111129432
P0046,S0026,11/16/2023,971,1111119662,1111129433
P0590,S0103,1/4/2023,167,1111117601,1111129434
P0296,S0072,10/31/2020,2568,1111119041,1111129435
P0280,S0107,4/21/2020,4915,1111114056,1111129436
P0256,S0110,8/22/2022,4712,1111113515,1111129437
P0511,S0031,9/23/2022,4485,1111115252,1111129438
P0220,S0045,3/5/2023,2476,1111112517,1111129439
P0412,S0131,10/29/2021,4234,1111112093,1111129440
P0340,S0043,4/24/2021,3344,1111113577,1111129441
